"area","<28days","<1yr","1+","2+","3+","4+","5+","6+","7-9","10-14","15-24","25-34","35-44","45-54","55-64","65+","unknown","year"
"Satun",0,1,0,0,3,4,2,2,4,13,9,3,3,1,0,0,0,2018
"Satun",0,0,0,2,3,0,2,4,10,17,29,9,5,0,0,1,0,2019
"Satun",0,1,0,0,0,0,2,4,1,7,7,1,1,1,0,0,0,2020
"Si Sa Ket",0,5,2,8,10,19,19,19,68,193,214,53,35,17,7,7,0,2011
"Si Sa Ket",1,2,2,9,3,11,14,11,37,124,138,22,13,13,8,2,0,2012
"Si Sa Ket",0,10,7,5,19,25,38,47,142,450,441,130,74,33,24,7,0,2013
"Si Sa Ket",0,1,1,3,0,2,6,3,14,26,37,9,6,5,5,3,0,2014
"Si Sa Ket",0,13,3,8,7,10,19,21,96,210,267,105,60,37,22,13,0,2015
"Si Sa Ket",0,1,0,1,2,4,7,9,32,45,81,32,25,11,12,8,0,2016
"Si Sa Ket",0,0,1,1,0,1,0,2,11,24,34,13,9,7,7,2,0,2017
"Si Sa Ket",0,2,2,6,11,10,18,17,85,166,148,27,29,23,8,7,0,2018
"Si Sa Ket",0,5,3,5,6,12,13,16,81,173,161,54,19,20,11,6,0,2019
"Si Sa Ket",0,5,1,0,1,2,6,4,19,61,63,28,13,7,9,4,0,2020
"Sing Buri",0,0,0,0,0,1,1,2,4,7,15,6,5,1,2,1,0,2011
"Sing Buri",0,0,1,0,2,0,0,1,3,6,8,1,1,0,3,0,0,2012
"Sing Buri",0,0,0,0,0,0,1,0,5,12,32,16,8,1,2,0,0,2013
"Sing Buri",0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2014
"Sing Buri",0,0,0,0,0,0,0,0,2,12,38,17,10,10,0,2,0,2015
"Sing Buri",0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2016
"Sing Buri",0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2017
"Sing Buri",0,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,2018
"Sing Buri",0,0,1,0,1,1,0,1,3,14,17,4,3,1,1,1,0,2019
"Sing Buri",0,0,0,0,0,0,0,0,5,17,12,11,6,1,4,0,0,2020
"Songkhla",0,9,8,10,7,16,13,20,74,117,138,80,39,25,4,10,0,2011
"Songkhla",0,27,8,23,51,46,52,52,208,321,488,214,104,64,24,14,5,2012
"Songkhla",0,37,16,30,54,55,78,98,338,675,1042,581,284,148,69,29,0,2013
"Songkhla",0,10,8,10,21,19,14,31,91,196,300,159,76,48,27,18,0,2014
"Songkhla",0,22,12,14,22,21,30,35,130,232,408,219,118,69,24,19,0,2015
"Songkhla",1,73,33,46,62,73,89,105,390,724,1033,531,276,133,65,39,0,2016
"Songkhla",1,43,18,35,33,41,41,70,173,374,482,271,129,72,44,19,0,2017
"Songkhla",0,22,17,20,29,33,22,45,113,203,226,109,50,35,25,16,0,2018
"Songkhla",0,30,14,22,18,27,40,42,155,288,359,168,95,55,35,19,0,2019
"Songkhla",0,7,7,4,7,6,17,12,65,126,178,90,44,27,13,7,0,2020
"Sukhothai",0,6,2,4,6,7,9,17,57,201,154,40,24,17,3,2,0,2011
"Sukhothai",0,2,2,0,2,2,8,5,19,57,62,25,8,7,1,1,0,2012
"Sukhothai",0,4,2,2,2,6,5,8,34,67,90,22,11,8,7,1,0,2013
"Sukhothai",0,0,4,1,2,0,3,3,13,19,27,8,6,3,2,0,0,2014
"Sukhothai",0,2,1,1,2,5,5,6,30,68,62,19,12,8,6,2,0,2015
"Sukhothai",0,0,1,0,2,1,1,4,6,18,21,12,7,3,2,0,0,2016
"Sukhothai",0,0,0,2,1,1,2,1,4,17,19,8,10,2,2,0,0,2017
"Sukhothai",0,3,0,0,1,1,4,6,22,53,59,28,13,6,3,3,0,2018
"Sukhothai",0,3,0,3,3,4,2,7,17,57,66,38,21,14,8,4,0,2019
"Sukhothai",0,2,2,1,0,1,0,3,10,38,42,21,9,6,7,3,0,2020
"Suphan Buri",0,6,1,5,7,14,14,17,60,122,185,92,71,37,15,9,0,2011
"Suphan Buri",0,4,2,4,4,8,5,9,31,69,114,70,22,16,10,3,0,2012
"Suphan Buri",0,1,1,3,4,1,4,10,26,65,114,63,19,15,7,8,0,2013
"Suphan Buri",0,2,1,2,4,3,3,2,18,32,47,16,8,13,6,1,0,2014
"Suphan Buri",0,2,5,4,4,5,15,10,51,96,225,129,75,46,22,11,0,2015
"Suphan Buri",0,1,2,1,4,3,3,1,16,26,48,37,13,16,9,4,0,2016
"Suphan Buri",0,6,1,2,1,3,4,5,20,54,81,59,27,11,6,8,0,2017
"Suphan Buri",0,5,2,4,4,10,10,18,70,164,227,168,97,55,26,21,0,2018
"Suphan Buri",0,4,2,1,1,7,13,8,23,63,103,70,27,22,12,14,0,2019
"Suphan Buri",0,2,3,2,2,4,4,3,18,47,90,55,48,26,12,11,0,2020
"Surat Thani",0,4,0,0,1,1,2,0,9,16,12,7,2,2,0,0,0,2011
"Surat Thani",0,1,0,3,3,0,4,2,9,23,30,22,2,1,0,2,0,2012
"Surat Thani",0,2,1,1,3,1,0,0,8,19,41,28,6,3,3,0,0,2013
"Surat Thani",0,1,0,1,1,1,0,1,3,6,11,9,0,1,0,1,0,2014
"Surat Thani",0,0,0,0,0,1,0,0,3,5,14,6,0,3,0,0,0,2015
"Surat Thani",0,1,0,0,0,0,5,1,3,8,8,6,1,1,0,0,0,2016
"Surat Thani",0,1,0,0,1,2,1,0,7,11,18,6,5,1,0,0,0,2017
"Surat Thani",0,2,0,1,2,0,1,3,5,13,17,9,10,1,1,1,0,2018
"Surat Thani",0,0,0,1,0,1,1,1,1,6,13,6,2,1,0,0,0,2019
"Surat Thani",0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,1,0,2020
"Surin",0,0,1,7,6,18,15,27,79,189,148,43,24,16,3,9,1,2011
"Surin",0,4,7,10,22,20,23,26,117,216,137,47,13,11,6,1,0,2012
"Surin",0,18,10,21,29,31,35,52,204,372,340,83,39,20,10,5,0,2013
"Surin",0,1,3,2,4,0,4,5,13,42,31,9,7,8,1,1,0,2014
"Surin",0,7,2,10,8,5,22,26,100,202,187,43,34,27,9,2,0,2015
"Surin",0,4,1,5,10,18,12,15,70,155,136,54,35,22,4,3,0,2016
"Surin",0,0,1,0,4,5,7,11,37,100,93,35,20,18,6,7,0,2017
"Surin",0,10,6,4,10,23,17,39,116,175,158,47,36,22,12,13,0,2018
"Surin",0,9,6,5,9,21,34,30,192,332,274,89,42,29,21,13,0,2019
"Surin",0,5,4,3,4,7,14,15,90,212,175,64,36,22,11,5,0,2020
"Tak",0,0,1,4,1,1,4,9,36,75,107,37,12,9,6,1,0,2011
"Tak",0,1,2,4,6,9,4,6,27,47,72,38,16,9,5,1,0,2012
"Tak",0,2,3,2,9,12,12,6,38,94,123,59,24,14,10,4,0,2013
"Tak",0,0,3,5,3,3,5,2,10,30,50,16,13,6,2,3,0,2014
"Tak",0,6,3,10,8,11,6,14,52,130,209,135,72,45,34,10,0,2015
"Tak",0,1,3,2,3,2,6,4,18,58,75,56,35,19,12,5,0,2016
"Tak",0,4,2,4,2,9,5,7,23,58,109,74,39,25,14,8,0,2017
"Tak",0,4,1,3,3,3,5,6,23,65,126,68,50,32,20,5,0,2018
"Tak",0,5,2,3,5,6,3,5,26,54,99,77,45,33,21,10,0,2019
"Tak",0,1,1,0,4,6,1,3,12,35,66,38,19,19,15,11,0,2020
"Trang",0,7,1,1,5,2,4,7,19,49,58,27,19,6,4,2,0,2011
"Trang",0,10,2,6,7,6,6,10,44,149,161,97,44,23,9,6,4,2012
"Trang",0,11,3,5,5,8,9,11,49,121,280,134,74,30,15,11,0,2013
"Trang",0,3,3,2,7,4,4,12,23,61,125,62,34,26,9,9,0,2014
"Trang",0,0,1,2,3,4,4,11,35,87,138,75,51,25,9,4,0,2015
"Trang",0,2,2,4,10,7,4,11,39,110,200,105,77,39,18,8,0,2016
"Trang",0,3,0,0,1,5,0,3,12,49,71,55,24,11,9,5,0,2017
"Trang",0,3,0,2,4,6,7,7,27,78,139,64,45,14,18,9,0,2018
"Trang",0,0,2,1,2,4,7,8,26,62,139,66,43,23,12,9,0,2019
"Trang",0,5,2,0,3,4,1,9,24,67,133,55,46,23,11,8,0,2020
"Trat",0,0,2,0,1,2,1,3,10,32,36,33,13,9,4,4,0,2011
"Trat",0,4,2,1,1,3,0,3,10,23,40,24,16,4,3,0,0,2012
"Trat",0,1,0,3,2,3,1,4,13,28,57,42,19,16,8,2,0,2013
"Trat",0,1,0,0,0,0,1,0,2,3,9,14,5,3,3,0,0,2014
"Trat",0,2,0,4,0,2,1,2,15,26,48,51,38,23,12,6,0,2015
"Trat",0,2,0,0,0,2,0,0,3,6,17,16,12,9,7,2,0,2016
"Trat",0,0,0,0,0,0,0,0,1,4,8,4,2,6,3,3,0,2017
"Trat",0,0,1,0,1,0,1,4,9,19,23,16,11,3,1,5,0,2018
"Trat",0,0,0,1,0,3,2,3,15,21,32,27,15,8,4,2,0,2019
"Trat",0,0,1,0,0,0,0,0,1,8,8,5,1,0,0,1,0,2020
"Ubon Ratchathani",0,5,8,7,9,18,10,14,63,148,116,39,26,18,8,3,0,2011
"Ubon Ratchathani",0,5,2,2,8,7,18,16,74,147,108,37,22,10,7,2,0,2012
"Ubon Ratchathani",0,25,14,11,14,22,34,41,121,285,357,116,64,24,15,7,0,2013
"Ubon Ratchathani",0,4,3,5,3,6,1,8,21,42,37,15,13,7,2,4,0,2014
"Ubon Ratchathani",0,24,3,17,24,24,31,34,190,447,561,239,169,88,49,22,0,2015
"Ubon Ratchathani",0,5,7,5,9,10,9,17,64,179,246,97,59,48,26,14,0,2016
"Ubon Ratchathani",0,3,1,1,2,3,2,8,15,56,58,33,23,6,9,7,0,2017
"Ubon Ratchathani",0,10,4,2,5,11,13,26,72,152,132,52,32,25,14,7,0,2018
"Ubon Ratchathani",0,24,4,8,15,32,25,30,158,371,414,149,70,68,48,28,0,2019
"Ubon Ratchathani",0,2,5,0,4,1,5,7,33,81,125,50,33,18,11,15,0,2020
"Udon Thani",0,0,1,0,1,4,3,4,14,37,26,9,2,3,2,1,0,2011
"Udon Thani",0,1,2,3,4,5,13,12,59,127,105,36,10,3,6,3,0,2012
"Udon Thani",0,13,4,9,10,7,7,23,87,232,222,96,30,8,6,1,0,2013
"Udon Thani",0,1,0,0,0,0,1,3,9,7,7,4,2,1,1,0,0,2014
"Udon Thani",0,1,1,4,5,1,11,6,26,74,76,35,15,5,3,2,0,2015
"Udon Thani",0,0,0,5,0,1,1,6,12,23,30,7,8,5,3,4,0,2016
"Udon Thani",0,1,0,3,0,1,0,3,13,20,33,17,6,7,5,0,0,2017
"Udon Thani",0,1,0,3,2,2,2,4,26,47,52,32,12,9,2,3,0,2018
"Udon Thani",0,3,3,1,4,2,5,11,55,94,125,63,33,18,16,4,0,2019
"Udon Thani",0,0,2,0,1,4,2,3,27,61,95,45,13,8,9,5,0,2020
"Uthai Thani",0,0,0,1,1,0,3,0,5,15,32,13,12,6,1,1,0,2011
"Uthai Thani",1,2,0,3,0,5,2,5,29,39,89,44,26,11,12,2,0,2012
"Uthai Thani",0,3,0,4,2,2,8,2,20,49,70,25,13,9,1,2,0,2013
"Uthai Thani",0,0,0,0,1,1,0,1,4,11,22,15,2,1,1,1,0,2014
"Uthai Thani",0,2,0,2,2,0,2,3,18,61,113,63,49,21,11,7,0,2015
"Uthai Thani",0,0,0,0,2,2,2,0,2,3,13,11,3,2,2,0,0,2016
"Uthai Thani",0,0,0,0,0,2,0,0,1,9,13,6,1,3,2,0,0,2017
"Uthai Thani",0,1,1,0,2,2,6,4,25,51,71,39,19,7,5,4,0,2018
"Uthai Thani",0,2,2,1,0,4,4,6,27,69,90,48,27,11,15,3,0,2019
"Uthai Thani",0,0,1,1,1,1,0,1,4,11,17,12,6,1,1,3,0,2020
"Uttaradit",0,0,0,0,2,3,1,2,9,41,52,22,9,6,2,0,0,2011
"Uttaradit",0,0,0,0,2,0,0,3,6,30,50,17,10,3,5,0,0,2012
"Uttaradit",0,0,0,1,1,3,3,2,6,27,37,13,10,2,1,2,0,2013
"Uttaradit",0,0,0,0,0,0,0,1,0,1,11,2,0,0,0,0,0,2014
"Uttaradit",0,0,0,0,0,0,0,0,2,7,16,5,5,3,1,0,0,2015
"Uttaradit",0,0,0,0,1,0,0,0,2,4,12,2,1,1,1,0,0,2016
"Uttaradit",0,0,0,0,0,0,1,1,1,12,8,3,3,1,1,1,0,2017
"Uttaradit",0,0,1,0,0,0,2,0,2,12,7,12,4,0,1,1,0,2018
"Uttaradit",0,0,0,0,0,0,0,0,4,8,15,13,4,1,1,2,0,2019
"Uttaradit",0,0,0,0,0,0,1,0,2,7,11,6,3,0,4,0,0,2020
"Yala",0,0,0,0,2,0,0,0,2,10,1,6,1,3,1,0,0,2011
"Yala",0,0,0,1,0,0,2,1,7,12,14,20,10,6,3,0,0,2012
"Yala",0,0,1,1,1,2,0,1,15,23,36,32,21,8,2,2,0,2013
"Yala",0,3,1,1,9,5,2,6,25,44,61,24,18,10,10,2,0,2014
"Yala",0,1,1,0,1,2,0,0,9,14,25,13,8,4,1,0,0,2015
"Yala",0,5,2,5,5,8,2,10,35,59,125,54,25,8,2,2,0,2016
"Yala",0,2,0,1,2,3,3,3,9,23,33,22,11,3,4,2,0,2017
"Yala",0,1,0,1,3,4,5,3,15,25,39,33,14,11,10,4,0,2018
"Yala",0,4,2,3,5,8,15,19,60,82,149,98,37,21,10,8,0,2019
"Yala",0,0,0,1,2,1,5,3,11,26,47,30,16,8,5,2,0,2020
"Yasothon",0,0,0,0,0,2,1,4,7,29,17,2,1,3,0,0,0,2011
"Yasothon",0,1,0,3,1,2,1,9,26,54,55,12,2,2,0,0,0,2012
"Yasothon",0,3,2,3,4,5,15,10,52,109,113,27,13,5,3,1,0,2013
"Yasothon",0,1,0,1,2,2,2,2,11,11,16,4,2,0,1,0,0,2014
"Yasothon",0,0,1,0,1,3,2,7,30,88,159,44,23,15,8,5,0,2015
"Yasothon",0,0,0,1,1,0,1,0,5,18,37,11,11,5,1,1,0,2016
"Yasothon",0,0,0,1,0,1,0,1,2,7,29,12,10,4,4,2,0,2017
"Yasothon",0,1,0,1,1,2,3,7,9,40,68,20,12,6,4,2,0,2018
"Yasothon",0,3,1,1,0,5,7,15,36,90,114,23,16,6,10,11,0,2019
"Yasothon",0,1,0,1,0,2,2,3,11,21,36,14,5,6,3,3,0,2020
